fare_amount,passenger_count,isAirport,year,hour,distance
10.1,1,0,2011,23,2.8061339453659118
11.3,2,0,2012,17,1.8884843606087633
9.5,1,0,2014,21,1.6722443459798142
5.7,1,0,2010,18,1.0208624611231156
5.3,2,0,2011,2,0.5640335612540364
6.5,1,0,2011,20,1.4881493640792884
8.5,2,0,2014,14,1.115180496438675
8.5,2,0,2009,18,1.3089447532960932
15.0,1,0,2014,19,2.635590815699863
6.9,1,0,2011,19,0.9037907575170876
56.8,1,1,2013,10,12.916466151711848
7.0,1,0,2013,19,1.4034360428883845
7.0,1,0,2013,19,0.596399809633938
8.5,1,0,2009,7,2.2499119721284053
27.5,2,0,2014,0,5.783607677581093
8.9,3,0,2009,20,1.2771801194497725
11.4,2,0,2009,0,2.160332036772521
8.9,1,0,2009,17,1.3178716292789472
6.1,5,0,2010,0,0.7919100083131738
15.3,1,0,2012,11,4.246629976716313
5.0,1,0,2012,10,0.5374761620640555
27.5,3,1,2013,21,5.444699824746473
5.0,1,0,2013,22,0.6111152587309217
5.3,1,0,2011,8,0.728701071494952
4.5,4,0,2011,14,0.9034063113346567
11.0,1,0,2014,13,2.4878321890701964
14.5,1,0,2015,11,1.9001761789669356
26.33,1,0,2014,17,3.387979099663911
6.1,1,0,2009,21,1.03108460150805
13.3,1,0,2009,13,2.2543109747709718
10.1,1,0,2010,6,2.437608472846662
6.9,0,0,2011,13,0.7825194592390805
3.7,5,0,2012,21,0.2944488449100891
6.0,1,0,2013,23,0.7169695616027304
12.1,1,0,2011,1,2.000200445465266
5.0,1,0,2013,14,0.2925717785186884
8.0,2,0,2013,0,1.5359494463835088
11.7,3,0,2011,20,1.749679267099601
6.5,4,0,2012,23,1.7134254422033188
4.1,1,0,2010,17,0.48428973229588385
9.3,2,0,2011,20,1.8419715731925874
57.33,2,1,2014,7,14.117305016569745
4.9,2,0,2011,6,1.2216216677718397
12.0,5,0,2012,11,0.4194568412071993
10.0,1,0,2014,21,2.263570789204648
10.9,1,0,2009,20,2.7368182638534235
21.0,1,0,2014,9,2.897105913710642
8.5,1,0,2009,11,1.4115681106241338
15.7,1,0,2009,18,3.3814258661741925
4.9,1,0,2009,10,0.7066620497772728
5.7,1,0,2011,19,1.0053479298395778
7.0,1,0,2012,17,1.5489359675651113
10.0,3,0,2013,15,1.5610582296395132
7.3,2,0,2009,16,1.2728772559364505
9.3,1,0,2012,16,1.768679859337862
6.1,1,0,2012,22,0.9457976877326825
5.5,1,0,2014,7,0.6323499128591272
19.33,5,0,2015,3,1.7222933230004378
5.5,1,0,2015,20,0.7094261007176604
4.9,1,0,2010,11,0.89555198226007
10.9,1,0,2010,17,1.9904672643941976
6.5,1,0,2015,12,0.8108801963695956
6.9,1,0,2012,21,1.360200006114636
30.0,1,0,2013,18,6.969187217746578
16.0,1,0,2013,9,2.447878733836181
15.5,1,0,2014,22,2.3187664904308805
8.1,5,0,2010,7,1.6495385210455284
7.3,1,0,2010,16,0.9829791934244718
10.9,2,0,2010,7,1.484269640756058
49.8,1,1,2011,16,13.94134615998695
4.9,1,0,2012,9,0.5841646571349691
8.5,1,0,2014,17,1.7530528681090052
8.5,1,0,2014,9,1.35272660639766
22.5,1,0,2014,18,3.571452749798991
4.5,1,0,2011,23,1.0092740955397115
5.3,1,0,2009,0,1.2081308346734907
20.0,1,0,2013,11,1.9201227156223135
6.1,2,0,2010,23,1.162994026508604
25.0,1,0,2014,13,6.492671539164204
12.5,3,0,2009,11,3.2274770347809705
11.7,2,0,2010,19,2.4069423193249575
5.7,5,0,2011,15,0.5761361171038974
5.5,1,0,2013,7,0.7648849371143995
5.5,1,0,2014,18,0.7879228040910348
6.1,1,0,2009,10,0.6366881444557816
37.33,1,1,2013,11,6.979872580828228
7.5,3,0,2013,18,1.0388921009455738
10.0,2,0,2013,21,2.0554050152203844
13.0,1,0,2014,17,2.4021457868582115
22.5,4,0,2013,11,4.806165707458035
4.5,1,0,2015,13,0.5463726749179844
4.5,1,0,2010,1,0.6830239806169214
10.1,1,0,2010,17,3.184457155138035
6.1,1,0,2011,8,1.4879396877997328
8.9,2,0,2012,6,1.5405982951851624
5.3,1,0,2012,7,0.3143840905834901
7.5,1,0,2015,18,1.5472320835252988
9.3,2,0,2009,5,2.36344594693873
9.3,1,0,2011,13,1.691657352735429
6.0,1,0,2013,13,0.5303647991507613
9.3,1,0,2009,3,2.909109929338562
9.7,1,0,2009,9,0.43257017107408113
10.9,5,0,2012,11,2.4483703872959226
6.1,3,0,2012,6,1.782821036532412
7.0,3,0,2012,8,1.0008517233238456
6.5,2,0,2013,0,1.329513379100423
14.5,1,0,2012,8,2.944369374850409
57.33,1,0,2013,6,13.001037024565418
35.47,2,0,2009,21,10.029779782399192
15.7,2,0,2010,1,4.302922332166742
17.3,1,0,2010,11,2.5201260491319553
7.5,1,0,2012,11,1.3068263867252736
13.0,1,0,2013,23,2.9392296533174007
9.0,1,0,2013,21,1.7715931236676943
13.3,1,0,2010,17,3.2138624465666954
24.1,1,0,2010,23,7.857159730860335
12.1,1,0,2011,8,3.769742268913965
9.7,1,0,2011,13,1.6453963952177721
5.5,1,0,2014,9,0.5465284200557544
6.5,1,0,2014,19,0.7888791976494477
13.0,1,0,2015,0,2.4094123427784693
7.7,1,0,2009,18,1.8199876437372624
9.7,1,0,2012,7,2.2576097327859785
7.0,1,0,2013,14,0.9176832793336214
10.0,1,0,2013,14,1.1586382165707056
21.5,1,0,2014,8,3.932418895510492
7.5,1,0,2015,19,0.9334578973489205
7.0,1,0,2015,1,1.2022212633883462
21.7,1,0,2011,11,6.079446951416039
6.5,1,0,2012,8,0.9239324968465839
10.5,1,0,2015,8,1.916436676638688
4.9,1,0,2009,21,0.02633842704462326
23.0,1,0,2015,22,5.355383098495351
3.7,1,0,2009,7,0.39496559288093575
29.7,1,1,2011,16,3.2143958224505997
8.5,4,0,2014,18,0.5156920014462532
10.5,1,0,2010,7,2.08598394769909
4.5,1,0,2010,8,0.6717215145433091
4.9,4,0,2011,12,0.5819365166245362
5.0,1,0,2014,4,0.6800725027722724
13.5,1,0,2014,8,0.911400052680739
4.5,1,0,2010,0,0.7735047379092831
5.3,1,0,2010,13,0.7578264748373642
8.0,1,0,2012,10,1.2456493659331354
25.3,3,0,2009,3,2.7115111823377824
8.5,1,0,2013,15,1.1107778465557006
7.7,1,0,2010,13,0.543285747426646
10.9,2,0,2010,19,3.0672783736772917
5.3,2,0,2011,13,0.5822123489690655
10.9,0,0,2012,16,2.9809003831005456
22.5,1,0,2013,21,3.768863748806277
8.5,1,0,2009,22,1.987513193142601
4.9,2,0,2010,9,0.9940844756013039
8.5,2,0,2012,18,1.7868769603690815
6.1,1,0,2012,9,1.042452909604727
3.7,2,0,2010,20,0.5046147311682814
18.1,1,0,2011,0,1.9393862719271913
7.3,1,0,2012,13,1.3463210467156796
8.5,1,0,2014,22,1.9943282982823098
3.5,1,0,2013,19,0.11765706978103453
8.5,1,0,2013,13,1.085164096494052
29.0,1,0,2014,21,6.0519478886277245
9.0,2,0,2015,21,1.8350245451910712
7.0,1,0,2012,20,0.7411106862575165
6.0,1,0,2013,21,1.185014878565001
8.0,2,0,2014,7,1.546112580737335
12.5,1,0,2015,15,2.0212290471863543
15.7,1,0,2009,22,3.1378940642633784
6.5,1,0,2010,11,0.5305848687097501
20.5,3,0,2010,23,3.9163818026937007
5.5,2,0,2014,8,0.44773056901243374
9.0,3,0,2014,19,0.8465237795443871
7.3,1,0,2011,2,2.187964068918968
4.5,1,0,2012,21,0.7785324834136977
5.3,1,0,2012,18,0.8218399752368468
12.9,2,0,2009,19,3.433394601335258
16.5,4,0,2014,12,1.346840103154306
9.3,1,0,2010,12,3.1993103696162963
4.9,1,0,2010,7,0.9762622140344275
12.5,1,0,2011,10,2.774753752734868
4.5,5,0,2012,1,0.5029768748269902
5.5,1,0,2015,16,0.5871052147427048
5.0,1,0,2009,21,0.48610396188713834
6.9,1,0,2009,16,1.1181946964616545
27.07,5,1,2010,11,6.434758526869768
3.3,1,0,2010,13,0.33179370604685177
6.9,1,0,2010,2,1.277149653367301
6.5,2,0,2012,22,0.5435941897152118
5.0,3,0,2012,10,0.5268636996692373
22.33,1,0,2013,6,2.8440380303023103
10.5,2,0,2014,0,1.3441355493927643
7.7,1,0,2010,3,1.6376082350424301
10.9,1,0,2011,19,1.7257669486409528
7.3,5,0,2011,4,1.459837842285358
9.0,2,0,2014,10,1.0937858477349145
3.5,1,0,2014,16,0.5731025810128182
10.1,1,0,2011,10,1.9081274025749102
9.7,2,0,2012,6,2.7503921125448727
8.5,5,0,2015,19,1.435054608438187
6.5,1,0,2010,15,0.0
28.5,1,0,2011,17,8.273190959474679
7.7,5,0,2012,19,1.2140147476573073
12.5,1,0,2009,21,2.559799810581742
11.0,1,0,2013,0,2.286277505021736
6.0,1,0,2013,13,0.7156281844906004
22.0,1,1,2014,1,5.5271586257205545
4.1,1,0,2009,14,0.7421024088267569
4.1,1,0,2012,13,0.6712604284797598
6.1,5,0,2012,10,1.0212670985708105
57.54,2,1,2015,16,12.43274248501202
5.3,1,0,2009,6,1.1791338401857976
8.3,1,0,2009,19,1.1773141365012347
3.7,1,0,2011,12,0.30233226739478186
56.8,1,0,2012,15,12.332274474307699
8.5,1,0,2013,21,1.0222684043756085
5.9,2,0,2009,17,0.6019764988510773
10.5,4,0,2012,20,2.648937874861577
4.5,1,0,2014,17,0.5146321429175998
13.5,1,0,2015,4,2.239667349335281
9.0,1,0,2009,4,2.071916012169907
8.5,1,0,2010,22,1.407020725505445
5.0,2,0,2014,22,0.6128639531051795
59.1,1,0,2010,14,11.447011868694583
11.3,1,0,2010,13,1.4199173548307185
6.1,2,0,2011,14,0.7014979998450198
11.0,2,0,2013,20,1.913459618817061
4.5,5,0,2009,16,0.5058066239172773
23.3,1,0,2011,14,6.079076850539129
6.0,2,0,2013,15,0.49920973320217893
11.3,1,0,2009,22,2.4416707334375163
11.0,1,0,2014,15,2.3580991804622125
5.3,1,0,2009,10,0.8472978291995805
14.1,1,0,2011,8,0.04337573320164858
8.1,1,0,2012,11,0.9766903961309205
2.5,1,0,2009,19,0.06170520382383917
8.1,4,0,2011,8,2.9264539874832605
25.3,1,1,2011,6,7.8150373413766605
11.3,1,0,2012,13,2.7525008516672833
5.5,1,0,2014,15,0.7044453130001808
6.0,1,0,2014,20,0.7896296526337515
57.0,2,0,2010,20,13.37910473403779
9.7,1,0,2010,13,2.1761806294259665
7.3,2,0,2011,10,1.0570611830679213
4.5,1,0,2011,11,0.5965803838445766
28.1,1,1,2011,17,5.963620836515323
11.0,1,0,2014,17,0.7222215177344772
8.9,1,0,2012,15,1.2391259445213345
10.5,5,0,2009,12,2.567147338083448
51.5,1,1,2014,8,10.66473279048334
9.3,2,0,2009,1,1.3959466733021266
7.5,1,0,2012,18,0.6804187657214283
6.5,1,0,2013,21,0.7701776095154445
9.0,1,0,2014,23,1.2385201804283439
10.1,1,0,2009,13,1.7663809704546543
14.0,1,0,2014,23,3.6028702090330365
33.5,1,0,2014,1,7.1614297231248525
12.0,1,0,2015,18,1.7605956324388092
11.0,1,0,2014,23,2.0067072625206346
14.1,1,0,2009,17,2.1946547491680377
9.3,1,0,2011,11,2.5768449626214363
7.7,1,0,2012,14,1.1802119166965188
6.5,2,0,2009,17,1.1527545260907148
49.8,5,0,2012,20,12.317863077193731
9.5,2,0,2013,14,1.0784298030683994
10.0,1,0,2014,1,1.4266368633253097
6.5,1,0,2010,16,0.9231970084629699
4.1,1,0,2010,5,0.46449781046896865
6.0,1,0,2014,13,0.8083109299338128
4.0,6,0,2014,18,0.4999677335910237
10.5,1,0,2015,17,1.315321428345181
21.0,1,0,2015,0,3.6542407061409325
8.1,1,0,2010,19,1.2862089299629753
7.5,1,0,2015,23,0.9191536699928705
13.7,2,0,2010,23,3.072220164666145
39.44,4,0,2015,2,11.014459116646016
5.3,1,0,2010,22,0.6606889245354232
4.5,5,0,2010,14,0.5665320981487787
16.1,5,0,2010,9,3.5273950695395215
4.9,6,0,2012,10,0.6522327502405362
9.7,2,0,2009,16,0.6305376040568363
5.5,3,0,2014,11,0.619594402046519
6.5,5,0,2015,21,1.3094004922417957
54.3,1,0,2009,12,0.0
6.9,1,0,2012,5,1.6017660665033693
6.0,1,0,2012,13,0.6083834413025189
9.5,1,0,2013,22,1.8939230754593404
8.0,1,0,2014,11,1.0826974184612927
7.0,1,0,2014,22,1.1223752846931019
10.1,1,0,2009,1,2.3753519987200615
8.5,1,0,2010,10,1.4806283458859713
29.0,1,0,2012,3,8.17347172658594
4.5,4,0,2013,17,0.5515571799171537
4.0,1,0,2013,7,0.39878273606508835
6.1,5,0,2011,10,1.5961750464273947
4.9,2,0,2011,21,0.9754721750930924
18.1,1,0,2011,3,4.29142516863403
5.7,1,0,2009,23,0.6869818794090946
8.5,1,0,2015,9,1.5876922467267254
29.3,1,0,2010,6,0.36059745186890213
48.1,2,0,2010,3,8.43497411073085
7.7,1,0,2011,20,1.2134885269794609
8.5,1,0,2011,13,1.595634839808692
8.5,1,0,2012,19,1.2640190906456141
7.5,1,0,2013,5,1.5198514408364199
3.7,1,0,2011,18,0.6047405753987959
8.9,1,0,2012,18,1.4839594886983056
30.8,2,0,2012,11,3.569247948968839
11.0,1,0,2012,23,1.9738191842049135
19.3,1,0,2010,21,1.7108786861335215
24.0,1,0,2013,22,7.803286603876157
5.3,1,0,2011,23,1.0105632796573734
17.5,1,0,2012,14,1.5688363884837961
16.0,1,0,2015,19,2.6181132361979067
9.7,1,0,2009,18,1.3429185892391842
7.3,1,0,2009,15,1.0265558338220255
95.0,2,1,2011,8,13.431933355519847
6.0,1,0,2013,14,0.9978270246056632
12.5,1,0,2010,20,2.1816386690288776
8.9,1,0,2012,23,2.496471823906356
6.5,1,0,2013,18,0.6423341618159055
10.1,1,0,2009,7,1.9013479892788667
3.7,1,0,2010,4,0.37038906903878366
10.1,1,0,2010,17,1.8994588270380501
8.0,2,0,2012,13,0.932421569890291
10.5,2,0,2013,14,1.9022730957131406
6.0,1,0,2013,4,0.8473128408204693
4.0,1,0,2014,21,0.4364768793951016
7.0,1,0,2014,21,0.7562211642601858
8.5,1,0,2012,6,1.7204816286643256
18.5,1,0,2010,11,5.111892854467211
17.7,1,0,2011,11,4.70616761598326
6.5,1,0,2012,18,0.9004918058461499
9.5,1,0,2012,17,1.4794061250905677
6.5,1,0,2011,21,1.0574288296893783
5.5,5,0,2015,19,0.6685461262295082
7.3,1,0,2009,12,0.7870213358070662
5.3,2,0,2010,16,1.0280676604436711
4.9,1,0,2011,0,0.7629622605509815
4.9,1,0,2012,11,0.8399355374880113
14.0,1,0,2015,16,2.721627243504939
6.9,1,0,2010,9,1.3153374158858693
7.3,1,0,2011,20,1.3004769027934238
7.5,1,0,2014,9,1.5023745098063115
7.3,1,0,2012,13,1.0967566719230617
10.5,5,0,2014,13,1.9672617592686117
17.3,1,0,2010,21,2.7454675579369123
5.7,1,0,2011,17,0.6840646735363065
8.9,1,0,2011,20,1.7797745407201526
8.0,1,0,2013,21,0.5061396311465414
16.5,1,0,2014,3,3.466881094076354
6.9,1,0,2009,11,0.754752926739033
15.7,1,0,2011,11,4.28659584891352
9.5,5,0,2013,14,2.9062352621819363
15.5,1,0,2014,23,2.1051644950968744
8.1,5,0,2011,22,1.3160397382423983
5.3,1,0,2012,9,1.1424332318549826
57.33,1,0,2013,11,12.614689212463
21.0,3,0,2015,9,3.0811839351635864
6.5,5,0,2010,8,0.8854188200733237
8.1,1,0,2011,21,1.0353172394632375
6.5,1,0,2012,1,1.4225076477733554
13.0,1,0,2013,0,2.1447343432359025
18.5,1,0,2015,23,2.669686507235704
12.9,2,0,2012,18,1.354153986139667
12.0,5,0,2012,3,2.238481996137875
13.0,1,0,2014,11,1.6827263959496568
4.5,1,0,2014,17,0.5421193409145327
7.0,1,0,2014,1,0.9482163878269205
5.5,1,0,2015,22,0.6908832294804306
14.1,1,0,2010,1,3.235305702647994
7.3,1,0,2011,6,1.9060647178539618
3.0,1,0,2014,19,0.3346955357750917
5.5,1,0,2014,21,0.6443650238842085
8.5,1,0,2009,17,1.1626301717185001
7.7,1,0,2010,8,1.4116154983996454
4.1,2,0,2010,18,0.7642461529024485
16.5,2,0,2012,15,3.8440149262050767
12.1,5,0,2011,23,2.578680853951129
8.5,5,0,2012,23,1.3776796487345497
3.7,2,0,2012,0,0.6128751784271406
7.1,1,0,2009,18,1.5505767875451966
10.1,3,0,2009,15,1.7023535924196627
6.5,1,0,2010,7,1.1764349508057974
18.1,3,0,2011,23,3.5250558050022756
6.5,3,0,2014,9,0.9624176230092636
3.3,1,0,2011,21,0.19460660309290964
8.9,3,0,2009,1,2.3489727693035807
6.9,1,0,2009,22,1.7624393529644764
14.0,1,0,2013,21,3.9657761338996003
11.0,5,0,2014,12,2.2393302677197227
15.5,1,0,2015,18,2.7293484243368873
6.9,2,0,2010,13,1.5038898044111544
7.0,5,0,2015,0,0.7030043898343868
9.7,5,0,2011,17,2.0144845658954265
9.5,1,0,2013,20,1.0807694869261921
8.0,3,0,2014,7,1.1697752312868717
8.0,1,0,2015,20,1.1542297918179052
8.5,1,0,2015,16,1.3127251533490545
4.5,1,0,2014,6,0.8050650456770017
10.5,5,0,2009,9,0.6753225406671745
6.9,1,0,2011,18,1.4151062936768597
9.3,6,0,2012,15,1.8677956483538345
21.0,2,0,2013,23,4.727082162054568
7.3,5,0,2010,8,1.092142610025411
9.0,1,0,2012,8,1.177986905098822
57.33,1,1,2013,12,13.434361870238149
12.5,2,0,2009,13,1.2700664312068988
8.1,1,0,2010,20,1.7971550978420407
5.0,1,0,2013,13,0.4756936219921218
7.0,5,0,2014,17,0.688709557500045
13.7,5,0,2009,22,3.5416430288358156
12.5,5,0,2011,21,3.804893959719665
8.5,1,0,2014,7,1.5493646710074371
2.5,1,0,2014,5,0.06570152414357905
6.9,0,0,2011,17,1.3367087330366274
33.7,1,1,2011,8,6.074817058644663
10.0,1,0,2013,14,1.6125077504774583
14.5,2,0,2011,0,3.5401179055136875
7.3,4,0,2010,16,1.4391774132107942
14.1,2,0,2011,18,2.749017556347907
21.5,1,0,2013,8,4.059353751708571
6.5,5,0,2010,10,1.15722623114177
13.5,1,0,2012,21,2.7554365881620293
2.5,1,0,2010,6,0.02411283996355565
5.7,1,0,2011,21,0.8944960863547
15.5,6,0,2014,22,2.5258161364089124
6.0,1,0,2014,17,0.6099716720827794
25.47,1,1,2010,23,5.764870373540312
4.9,1,0,2010,19,0.9749107449404488
20.9,2,0,2011,19,7.505463164348725
3.5,2,0,2013,22,0.26711164467949766
26.0,1,0,2013,5,7.772876773021196
8.5,1,0,2009,19,1.7814621448106358
6.1,2,0,2010,7,0.4719525276475126
5.3,1,0,2010,19,0.0
8.9,1,0,2012,0,1.8198190875870992
2.9,1,0,2010,4,0.13886628356000338
6.0,1,0,2013,14,0.7051347856486759
3.5,1,0,2014,17,0.3635123505139363
4.1,5,0,2011,10,0.40032709618399753
4.5,1,0,2011,20,0.8999290850151759
10.5,1,0,2011,21,2.3574460092740526
17.5,1,0,2013,17,3.591998598977299
3.7,2,0,2009,12,0.4744315264568651
5.5,1,0,2012,18,0.5829819494269306
7.7,1,0,2010,1,1.307590855344389
8.5,1,0,2011,21,1.2695270008564985
6.5,1,0,2012,18,1.759705393400375
7.5,1,0,2013,1,0.8433898643778538
5.5,2,0,2013,10,0.5681074755023628
4.0,1,0,2014,11,0.36318525886329905
5.7,3,0,2009,16,0.7646652093289522
6.1,1,0,2010,14,0.6717363538461147
3.7,1,0,2012,11,0.5651309111334204
9.7,1,0,2010,9,1.8237803257263674
9.3,1,0,2012,15,0.8629931696451653
5.0,1,0,2009,4,0.8361093404932709
7.3,1,0,2011,15,0.8857193688528493
12.5,1,0,2013,21,3.4084115025525277
9.3,1,0,2012,11,1.4717994100773968
3.7,5,0,2012,18,1.5445866428583608
17.5,1,0,2012,8,3.2177274314232283
4.5,1,0,2013,23,0.5427923513085405
9.5,1,0,2014,10,0.827584039959839
13.3,1,0,2010,19,1.5239657488905802
5.3,2,0,2010,21,1.0857440977038928
8.1,1,0,2011,1,1.6126191064346855
4.5,1,0,2015,8,0.3226228080850144
10.1,1,0,2010,9,1.953144325137492
5.0,3,0,2009,2,0.5500810633102178
33.07,1,1,2009,13,5.9466643076032835
26.5,1,0,2010,17,8.306781515345781
8.9,6,0,2012,11,2.308189760434373
8.0,2,0,2012,0,0.6368217776728989
5.3,1,0,2009,11,0.6528483393343099
6.5,1,0,2012,0,1.669874653693688
16.0,1,0,2014,18,3.0818333130593416
24.5,1,1,2013,22,6.5927404186101155
8.5,6,0,2013,12,0.9411509693227509
7.5,1,0,2013,20,1.637151885243143
6.0,3,0,2014,8,0.988197926709936
3.7,1,0,2010,19,0.4531791349171593
6.1,2,0,2010,18,0.6776830066785343
5.5,1,0,2013,12,0.8048855759843593
17.5,6,0,2015,4,3.500033223939719
5.7,5,0,2011,0,1.355550535669289
27.3,1,0,2012,16,6.06201970618471
35.3,4,0,2012,16,6.526718573929258
25.0,2,0,2012,2,5.002780753346879
10.5,1,0,2009,13,1.9617948585111962
16.5,2,0,2013,22,2.2074759272763216
5.0,1,0,2014,9,0.5887705658333428
57.33,2,0,2015,4,13.307291586690546
7.7,1,0,2009,22,1.170944001901293
7.7,1,0,2011,18,1.1279833998171458
9.3,1,0,2010,19,1.657186903487489
7.7,1,0,2011,23,1.502413784568188
5.3,2,0,2011,0,0.809085260785163
6.9,1,0,2010,20,1.040176082560481
7.3,1,0,2011,18,1.1841584934833067
9.3,2,0,2011,23,2.2072251887814187
6.5,1,0,2011,2,1.570782792564035
11.7,1,0,2011,21,3.54531998967123
33.5,1,0,2014,8,6.174925341656889
5.4,1,0,2009,23,0.4635498806931687
2.9,2,0,2009,17,0.33915183010852273
5.7,1,0,2010,0,1.1264558155276743
9.3,1,0,2010,18,1.5026822084967428
6.5,1,0,2011,19,0.6649788560239991
9.0,1,0,2014,22,1.4247445164180288
5.3,5,0,2010,10,0.5896059591896635
7.7,4,0,2012,4,1.0868430204529447
10.0,1,0,2013,17,1.6348864248998403
10.5,5,0,2013,23,1.8032668406934214
3.7,1,0,2012,14,0.4840472241896664
5.5,1,0,2013,18,0.5292946454327815
9.0,1,0,2014,8,0.9942826455701204
7.3,1,0,2009,11,0.9496772810233716
4.5,1,0,2011,10,0.6019374916239896
6.0,1,0,2013,0,0.5080500204716236
6.0,1,0,2015,1,1.1924027006889213
7.3,1,0,2011,10,1.043390085743693
17.7,1,0,2011,21,4.256426536952387
3.7,2,0,2012,4,0.23270366021407196
7.7,1,0,2012,18,1.7062911501222187
33.33,2,1,2013,18,5.381640319289657
5.3,1,0,2011,10,0.6835880286204161
12.1,1,0,2012,20,2.126648188855975
10.0,2,0,2013,9,1.8931007879447928
4.9,1,0,2012,15,0.5364378354831651
42.0,1,1,2013,7,10.166903408538795
6.5,1,0,2013,19,0.7089543166830884
12.0,1,0,2013,14,1.456655730504159
9.0,1,0,2014,20,0.9501264323211331
6.5,1,0,2015,8,1.375179295242703
3.3,1,0,2009,15,0.28491832663646477
5.7,1,0,2012,21,0.7489072350175456
11.5,1,0,2015,20,1.6749164605303848
29.0,3,0,2015,0,4.08902159814013
5.7,1,0,2010,15,1.1089899070498734
8.5,1,0,2011,23,1.0094309572508045
5.5,1,0,2012,10,0.9532107661125443
8.5,6,0,2015,10,1.715324505701634
9.7,1,0,2009,15,2.2562252784610255
6.5,1,0,2010,20,1.1054114826563985
7.7,1,0,2010,11,0.9196343749384182
4.9,1,0,2011,15,1.1458959927996273
9.3,1,0,2009,9,0.8244613029584339
4.5,1,0,2011,19,0.5520043307342196
11.3,1,0,2011,3,3.50161036801121
9.0,1,0,2013,20,2.1840461117192698
14.5,2,0,2013,19,3.0487427630587587
14.5,5,0,2014,21,2.505538837024994
57.33,3,1,2015,2,13.650553514424297
6.9,1,0,2010,18,3.876861774051817
10.1,1,0,2010,10,1.9040920764482425
4.1,5,0,2011,14,0.4194896295796666
10.0,1,0,2013,14,2.1584845261688006
8.5,5,0,2009,8,2.0024828228480667
9.7,1,0,2009,20,1.53822296495732
8.5,5,0,2010,8,2.1038309039459118
4.9,2,0,2010,17,0.5002339569345856
24.1,2,0,2011,15,4.155280123763157
4.9,2,0,2009,5,0.5767885247834016
3.5,1,0,2015,22,0.2407953576960873
10.5,5,0,2009,0,2.8351042836317997
3.7,5,0,2010,17,0.3794491998401285
6.1,1,0,2009,8,0.8211005434256642
12.9,2,0,2012,19,2.55054896004165
13.0,5,0,2013,18,2.429789808220678
18.0,1,0,2014,15,3.831509742134526
5.5,4,0,2015,8,0.0
4.5,1,0,2010,21,0.5151728159003232
4.5,1,0,2011,20,0.8858249763954956
4.9,1,0,2011,6,0.6025156491169185
4.5,1,0,2014,9,0.5110605690114983
11.0,1,0,2015,1,2.4205186807091916
17.7,1,0,2011,22,5.105484282588548
19.33,1,0,2013,23,2.530474625692688
6.9,2,0,2011,12,1.5082690544268353
6.5,1,0,2012,12,1.2314058959747987
6.5,1,0,2013,8,0.97426238589694
4.5,2,0,2009,17,0.6440255970551522
14.9,5,0,2010,19,3.487303868875001
15.3,1,0,2012,19,3.671894217367742
13.7,1,0,2011,23,3.7968593012132894
29.3,1,1,2011,18,5.43132054490681
13.5,1,0,2014,18,3.449380250317215
6.1,5,0,2010,0,0.6587755404866363
4.5,2,0,2012,13,0.6046175180956941
6.1,1,0,2012,20,1.5921358802502596
49.8,1,1,2012,17,13.68417814413031
5.5,3,0,2013,16,0.8492301839292119
30.9,1,0,2010,16,6.640551463614146
5.3,1,0,2010,13,0.8230938445208293
6.0,1,0,2012,14,0.789529780183148
56.8,2,1,2012,20,12.307303917412488
10.5,1,0,2013,23,1.7917224210052585
7.0,1,0,2014,11,0.9867339268594287
12.5,2,0,2009,22,3.7059530091038138
3.7,1,0,2010,14,0.438930395989054
8.0,1,0,2013,4,1.1942188599726449
6.1,1,0,2010,15,0.8734967782716759
5.7,1,0,2010,0,0.37945499095062984
10.0,1,0,2015,21,2.267899905943883
17.3,1,0,2011,2,3.1392366570479413
6.1,1,0,2012,0,0.8784434414711914
12.5,1,0,2014,8,2.066507312962651
55.0,5,0,2014,2,15.342375140342332
14.9,5,1,2009,23,3.676777191142993
7.0,1,0,2013,9,0.7353132075301294
8.1,1,0,2009,6,1.8983550728877625
7.0,1,0,2014,15,0.9431370085021434
14.5,3,0,2015,15,2.0969671703062787
12.9,2,0,2010,12,2.2391291836794447
8.5,1,0,2011,12,1.7197863664030175
6.5,1,0,2012,7,0.8508236357464113
6.9,1,0,2009,19,1.449899186904578
3.3,1,0,2010,7,0.33965194848035907
41.0,1,1,2013,23,10.258913050589552
4.5,1,0,2013,19,0.6095382948311148
20.1,1,0,2010,22,5.872965515364456
6.9,1,0,2012,17,1.0279695286805162
13.0,2,0,2013,19,2.2751081251112093
6.5,2,0,2010,18,0.48298570815980385
5.3,1,0,2011,11,0.0
10.5,2,0,2013,20,1.5913212925723201
6.5,2,0,2009,16,0.19173642590224016
35.33,3,1,2013,14,6.217564306059174
34.5,1,0,2013,23,7.614293253935578
9.0,4,0,2014,5,1.434568882967232
6.1,1,0,2010,8,1.1299812129570663
12.1,1,0,2010,20,0.0
5.0,1,0,2015,18,0.4268876675100373
5.3,1,0,2011,22,1.0114252548049154
6.1,1,0,2012,11,0.9337607707959524
6.0,1,0,2013,11,0.8751076510311852
7.0,1,0,2012,20,0.8944893087162294
10.0,1,0,2012,17,1.6443370989549067
14.5,1,0,2012,13,0.9917041052593736
4.5,1,0,2009,22,0.5046382679996213
26.5,2,0,2012,18,8.965758276361235
26.5,1,0,2014,19,5.975232492113534
18.5,1,0,2013,20,3.341939076452128
13.5,1,0,2013,18,1.9461221374323003
